least_shaded ,middle_shaded,most_shaded,crop_protection_temp,crop_protection_eto,no_protect_eto,no_protect_temp
30.77570209,30.01691494,29.70172023,30.73198216,0.473222423,0.504413764,31.22
31.93350544,31.20081859,30.92009956,32.0344313,0.512945622,0.542135832,32.12
32.82491262,32.07238309,31.78691767,32.92765409,0.535970431,0.566284141,32.76
33.748019,32.91154961,32.57420562,33.68775004,0.554946329,0.590654598,33.15
33.96026217,33.16190414,32.85306407,33.99524693,0.559449529,0.592809003,33.17
34.34687734,33.45513801,33.08335258,34.17359851,0.567015664,0.606280473,32.68
33.08600701,32.39822011,32.16070675,33.34806906,0.541716053,0.567770408,31.52
31.86122111,31.21767693,30.99908963,32.1569416,0.511626667,0.535100614,28.06
27.62614681,27.28425744,27.22751156,28.24267773,0.395680174,0.401726175,25.62
24.95238716,24.72984948,24.72984948,25.61359109,0.337368615,0.337368614,24.05
23.45218609,23.25291474,23.25291474,24.04426114,0.302096719,0.302096718,23.02
22.4741366,22.29218208,22.29218208,23.01475985,0.275844276,0.275844275,22.16
21.65927028,21.49236033,21.49236033,22.15519313,0.253036612,0.253036612,21.24
20.78662085,20.63549442,20.63549442,21.23564768,0.229108682,0.229108682,20.34
19.93513387,19.80017846,19.80017846,20.3361134,0.20459332,0.20459332,19.27
18.95064185,18.8441891,18.8441891,19.26693426,0.16138309,0.16138309,19.46
19.11024526,18.99366031,18.99366031,19.45664246,0.17674357,0.17674357,18.23
17.9537151,17.8616201,17.8616201,18.22734776,0.139616637,0.139616637,17.33
17.10788949,17.03385263,17.03385263,17.32786782,0.112240384,0.112240384,17.78
18.13050652,17.89699969,17.79495659,18.17705516,0.123866234,0.131339854,21.24
21.90105641,21.47743311,21.29013546,21.92677846,0.224307587,0.239351957,24.72
25.43534743,24.88082016,24.65061369,25.50612971,0.334101543,0.354405208,27.33
28.33772713,27.63854755,27.33806747,28.28593349,0.406279709,0.434202459,29.49
30.1910736,29.51390878,29.25018495,30.29276107,0.459810646,0.486204611,31.34
32.18715802,31.42354184,31.12079435,32.21148724,0.513070522,0.544394999,32.79
33.33729665,32.61209983,32.35001187,33.52137384,0.546630218,0.575164361,33.83
34.56577632,33.7723457,33.47232534,34.6369453,0.573281186,0.606313851,34.48
35.22035764,34.41643675,34.11305848,35.28039125,0.58455872,0.618453173,34.83
35.67845353,34.84568334,34.5234743,35.66832704,0.589985285,0.626054793,34.78
35.43480887,34.65437845,34.36618843,35.53605919,0.582104731,0.614750869,34.17
34.6767018,33.95116783,33.6931637,34.86307415,0.560360009,0.589541078,32.49
32.65978917,32.06529331,31.87764248,33.02561907,0.505602085,0.52661643,29.24
28.80514863,28.45043349,28.39013298,29.42877698,0.408343999,0.414986385,26.92
26.21371328,25.97828432,25.97828432,26.91321983,0.356911905,0.356911905,25.28
24.64545643,24.43394185,24.43394185,25.27390855,0.320657532,0.320657531,24.11
23.5382565,23.34767528,23.34767528,24.10451142,0.288922417,0.288922417,23.2
22.68784855,22.51713135,22.51713135,23.19508349,0.258808428,0.258808428,22.54
22.08086563,21.9278208,21.9278208,22.53559245,0.232017005,0.232017004,21.85
21.44415002,21.30886666,21.30886666,21.84610397,0.205090501,0.205090501,21.21
20.8574197,20.73989289,20.73989289,21.20661535,0.178171434,0.178171434,20.59
20.28708486,20.18611311,20.18611311,20.58709213,0.153073857,0.153073857,19.99
19.73687557,19.65250073,19.65250073,19.98757012,0.127912836,0.127912836,19.38
19.18599791,19.12133051,19.12133051,19.37813768,0.098036212,0.098036212,19.61
20.05641643,19.83485913,19.72705663,20.02029764,0.094238784,0.102898159,22.27
23.00749631,22.60986923,22.4227275,22.944805,0.187136493,0.203014774,24.56
25.40706712,24.89865979,24.66888585,25.34744091,0.265081389,0.285611754,26.72
27.83278742,27.1833527,26.88685929,27.67723128,0.337964895,0.365424194,28.71
29.51447993,28.88966207,28.63083632,29.51410649,0.388988714,0.414677274,30.49
31.44157346,30.73678458,30.4406489,31.36296153,0.435464803,0.465849161,31.94
32.92825044,32.1848642,31.87420173,32.81867999,0.468173075,0.501076192,33.03
33.8845562,33.15471988,32.8612608,33.83855822,0.488378281,0.520509202,33.67
34.66947744,33.89088912,33.56926298,34.53530114,0.504980458,0.540370445,33.86
34.91947882,34.11960806,33.78599039,34.75051607,0.512577494,0.549283047,33.58
34.4055768,33.66643104,33.37322497,34.37556306,0.504987677,0.537501946,32.76
33.49093209,32.78611038,32.51194902,33.52414145,0.490382549,0.520391671,31.29
31.51197642,30.9562593,30.77458147,31.82654571,0.456823622,0.476686946,28.49
28.0649259,27.71050169,27.64931469,28.68517245,0.405413924,0.411991183,26.62
25.89547995,25.6539732,25.6539732,26.61304479,0.366125858,0.366125857,25.24
24.57132749,24.3484366,24.3484366,25.23358091,0.3379041,0.337904099,24.23
23.61091844,23.40455786,23.40455786,24.22405697,0.312844024,0.312844023,23.34
22.77199171,22.58265556,22.58265556,23.33454727,0.287034877,0.287034877,22.46
21.9480898,21.77745302,21.77745302,22.4550858,0.258686508,0.258686508,21.59
21.14584407,20.99779204,20.99779204,21.58573623,0.224447864,0.224447863,20.83
20.43406566,20.30208751,20.30208751,20.82619915,0.20007977,0.20007977,20.35
19.98379481,19.86172637,19.86172637,20.34648454,0.185056573,0.185056573,19.88
19.5450905,19.43345396,19.43345396,19.87678498,0.169241744,0.169241743,19.36
19.08492827,18.99323765,18.99323765,19.35735941,0.139003588,0.139003588,20.49
20.77661855,20.49147272,20.38084346,20.90491483,0.184916881,0.193861266,22.35
23.00400101,22.56544845,22.3746161,23.03646299,0.240914368,0.256870896,24.65
25.43377316,24.86993449,24.63031751,25.46795807,0.327295792,0.348342455,26.94
27.9667072,27.27641471,26.97659148,27.90252599,0.392978323,0.420557889,29.18
30.14617092,29.42878068,29.12737781,30.09728638,0.43829763,0.467896892,31.08
32.13644165,31.36955023,31.04525273,32.01568315,0.471075765,0.504378946,32.61
33.73717658,32.9347492,32.59349212,33.55156978,0.49493166,0.531198324,33.83
35.160398,34.2931234,33.91338011,34.8345533,0.516756671,0.557801972,34.8
36.13199095,35.25276917,34.86963302,35.78523835,0.532313029,0.574645664,35.44
36.81991768,35.92035264,35.52677798,36.43135203,0.544216671,0.588190372,35.77
36.85848261,36.0254727,35.67979996,36.64086897,0.545618379,0.585159956,35.59
36.44480712,35.66878874,35.36240608,36.37220275,0.540819716,0.576202542,34.94
35.67990083,34.94008362,34.65526927,35.68439402,0.528704809,0.561377091,32.49
31.94982819,31.55641506,31.49528867,32.66496912,0.467734851,0.475133872,29.9
29.06022754,28.78030332,28.78030332,29.8919384,0.424367017,0.424367016,28.02
27.22929897,26.9657319,26.9657319,28.01240947,0.399569467,0.399569466,26.62
25.87162963,25.62217278,25.62217278,26.61281583,0.378178273,0.378178272,25.44
24.73348863,24.49798479,24.49798479,25.43321766,0.357025421,0.35702542,24.44
23.78069902,23.56093198,23.56093198,24.43367087,0.333168326,0.333168325,23.37
22.80604922,22.61806558,22.61806558,23.36458622,0.284984472,0.284984471,23.07
22.49661379,22.30548501,22.30548501,23.06449564,0.289752527,0.289752526,22.64
22.08162256,21.8954967,21.8954967,22.63463972,0.282168061,0.282168061,22.71
22.13192431,21.93923236,21.93923236,22.70445061,0.292122289,0.292122289,21.66
21.16532489,21.00043315,21.00043315,21.65525125,0.249976999,0.249976999,21.01
21.27869906,20.97866062,20.86549382,21.43092468,0.202285838,0.211584812,23.93
24.49524206,23.97517154,23.7695596,24.64638578,0.334416472,0.352154112,26.66
27.39424321,26.76919612,26.51694557,27.48296638,0.397385623,0.420732194,29.46
30.56739476,29.78910659,29.45624809,30.45922931,0.463282332,0.495735511,31.87
32.76326169,32.00703838,31.70198679,32.73541291,0.499095908,0.531223311,33.68
34.96517231,34.08903295,33.71116474,34.6842398,0.533259164,0.573859588,35
36.37375897,35.4633384,35.0671402,36.01020881,0.552778559,0.596455727,36.07
37.34424624,36.44865072,36.06676473,37.01656471,0.565727208,0.609090349,36.77
38.05030918,37.14595518,36.76112179,37.70368626,0.576193242,0.62054142,37.02
38.60279696,37.62059197,37.18364205,38.06127135,0.586285958,0.636068639,36.77
39.09958616,37.93274947,37.36863367,38.09002948,0.596477875,0.657879171,35.88
37.53825958,36.54931324,36.10266815,36.97864278,0.569802665,0.619271575,34.09
34.6104424,33.92538614,33.67768904,34.75846833,0.520699804,0.548944049,30.41
29.94306659,29.56439535,29.5003741,30.60456183,0.437557256,0.444864103,28.21
27.43367848,27.17490457,27.17490457,28.20254751,0.392302993,0.392302992,26.45
25.74241766,25.50655682,25.50655682,26.44320739,0.357566627,0.357566627,25.17
24.51947578,24.30263432,24.30263432,25.16375513,0.328733122,0.328733122,24.18
23.58516537,23.38688711,23.38688711,24.17428974,0.300591185,0.300591184,23.33
22.79340574,22.61454094,22.61454094,23.32484884,0.271160247,0.271160247,22.59
22.10808769,21.9474502,21.9474502,22.58537378,0.243527511,0.243527511,21.65
21.26510349,21.13680461,21.13680461,21.64630512,0.194501969,0.194501968,21.17
20.80136843,20.6784912,20.6784912,21.16646126,0.186282712,0.186282712,20.35
20.03040115,19.92386817,19.92386817,20.34693196,0.161504728,0.161504728,19.7
19.44009506,19.35346004,19.35346004,19.69750502,0.131339269,0.131339269,20.03
20.43605463,20.18727201,20.07552622,20.45235524,0.126981885,0.136009868,23.29
23.95338099,23.49363042,23.29582618,23.98879394,0.259268862,0.276315747,25.57
26.36490852,25.78806528,25.54369226,26.38773807,0.338876518,0.360995646,27.59
28.6385944,27.93891826,27.63431008,28.55241211,0.398973139,0.427547022,29.6
30.57757299,29.85228417,29.54753641,30.51716763,0.444548996,0.474807402,31.43
32.62130598,31.80624088,31.45481713,32.42877592,0.487149292,0.523173536,32.94
34.05957462,33.2346265,32.88769254,33.88746776,0.518189437,0.555200328,33.97
35.27162751,34.38046457,33.99671849,34.98035999,0.544819749,0.586238568,34.55
35.80739006,34.91395068,34.53404049,35.53472933,0.559107044,0.60072221,34.66
35.81871073,34.94245279,34.577235,35.60658593,0.564609136,0.604901872,34.34
35.29159682,34.46567557,34.13525086,35.21058769,0.560423472,0.597030514,33.59
34.35859979,33.5834664,33.28549079,34.39740486,0.549090432,0.581875631,32.26
32.49399944,31.87013463,31.66776614,32.83975731,0.518258736,0.540608139,30.49
29.93755186,29.53000963,29.46593564,30.68373295,0.481188725,0.488478959,28.36
27.49351027,27.20468029,27.20468029,28.3516819,0.437868196,0.437868196,26.9
26.08731529,25.81642033,25.81642033,26.89219841,0.410678596,0.410678595,26.21
25.4343925,25.17585661,25.17585661,26.20255435,0.39194216,0.39194216,24.22
23.56656672,23.34875557,23.34875557,24.2137272,0.330203169,0.330203168,23.52
22.90270834,22.6969444,22.6969444,23.51407415,0.31193952,0.31193952,24.32
23.65647933,23.43530572,23.43530572,24.31363036,0.335300686,0.335300686,23.56
22.95043762,22.74725011,22.74725011,23.55414835,0.308033638,0.308033638,22.78
22.22410913,22.03881213,22.03881213,22.77466359,0.280911507,0.280911507,21.75
21.25560224,21.09080294,21.09080294,21.74525391,0.249836847,0.249836846,20.12
19.73476624,19.60635494,19.60635494,20.11630187,0.194672386,0.194672386,20.28
20.65327633,20.33956169,20.2121826,20.75820651,0.190519871,0.200647854,23.47
24.67621698,24.02947953,23.72416699,24.52297074,0.304154461,0.32932922,26
28.13342969,27.15352797,26.66001192,27.55199309,0.400108458,0.440994062,28.01
31.63365241,30.19663349,29.42131835,30.20087081,0.47608634,0.537841604,29.7
33.82917495,32.22517227,31.35084467,32.02313404,0.522032692,0.593019991,31.28
32.71346925,31.81866249,31.42027544,32.40521378,0.506014666,0.545870789,32.42
33.8069596,32.91053166,32.51650944,33.5005053,0.523375387,0.564090343,33.25
34.66724153,33.75543606,33.35416818,34.32393958,0.535267526,0.577538285,33.82
35.21207586,34.30348004,33.90575204,34.86847505,0.540809453,0.583388454,34.01
35.2957145,34.41545636,34.03643017,35.00779891,0.538579663,0.579638075,33.78
34.8496925,34.02998604,33.68963615,34.68924491,0.527874442,0.565069601,32.65
33.87232956,33.04068352,32.68166095,33.63582614,0.501371002,0.539333993,30.52
30.91388235,30.34584685,30.14379865,31.12678931,0.430205681,0.451730858,27.67
27.36040721,27.04837693,26.98821446,27.86636089,0.342854782,0.349204824,26.06
25.45209009,25.24945339,25.24945339,26.05416424,0.307198601,0.3071986,24.99
24.41463827,24.22285097,24.22285097,24.98447669,0.290750841,0.290750841,24.2
23.65689334,23.47585774,23.47585774,24.19478633,0.274451199,0.274451198,23.6
23.09066448,22.92088593,22.92088593,23.59511053,0.257385437,0.257385437,23.12
22.64194228,22.48258966,22.48258966,23.11541079,0.241579652,0.241579651,22.88
22.41904274,22.26539027,22.26539027,22.87557495,0.232938178,0.232938178,22.39
21.96441922,21.82255892,21.82255892,22.38591456,0.215061179,0.215061179,21.93
21.53695164,21.40593548,21.40593548,21.92622687,0.198621389,0.198621389,21.57
21.19537803,21.070504,21.070504,21.56640376,0.189309877,0.189309877,21.29
20.9347,20.81626663,20.81626663,21.28658924,0.179545794,0.179545794,21.11
21.24370321,21.02768215,20.95202012,21.39227558,0.158765235,0.165179029,22.5
23.69694056,23.17037418,22.90073137,23.45352498,0.199336499,0.221693622,24.55
26.99719543,26.06031856,25.54774666,26.20559771,0.286006263,0.327222427,26.87
30.42060743,29.09263204,28.3560091,29.02447052,0.389832006,0.448062576,28.73
30.01910132,29.2313315,28.87769335,29.80594436,0.429734729,0.463383436,30.23
31.24564626,30.48361331,30.16459535,31.17201221,0.471640937,0.503610473,31.05
32.08679259,31.2983689,30.96978052,31.99792406,0.494169295,0.527683528,31.87
32.92759882,32.11921583,31.78295747,32.81759913,0.511273719,0.546217712,32.56
33.61009798,32.79247155,32.45440493,33.49467234,0.524284471,0.560021346,33.04
34.02073652,33.21452506,32.88665718,33.93651128,0.530716792,0.565940131,33.15
34.16512925,33.34953287,33.01560957,34.05915706,0.53249831,0.568411124,32.05
32.82513336,32.09771409,31.81260671,32.85836239,0.498685653,0.529114929,29.71
30.06109661,29.50844213,29.31492197,30.30424341,0.423165766,0.443370769,27.48
27.13521313,26.80581874,26.74404705,27.68227039,0.365505953,0.371956085,25.96
25.30653522,25.08871356,25.08871356,25.95372691,0.330219097,0.330219097,24.74
24.14531313,23.94708412,23.94708412,24.73429117,0.300516519,0.300516519,23.9
23.34856225,23.16474961,23.16474961,23.89470635,0.278661198,0.278661197,23.17
22.65791756,22.48722336,22.48722336,23.16508415,0.258773553,0.258773553,22.53
22.05351125,21.89468161,21.89468161,22.52542585,0.240786794,0.240786793,22.25
21.7862998,21.63173303,21.63173303,22.24554861,0.234324278,0.234324278,21.76
21.32893081,21.18524104,21.18524104,21.75586186,0.217834665,0.217834664,21.14
20.76282739,20.63710315,20.63710315,21.13637927,0.190598802,0.190598802,20.5
20.18554637,20.08072846,20.08072846,20.49698136,0.158904666,0.158904666,20.79
20.45199243,20.3393232,20.3393232,20.78675525,0.170807315,0.170807315,20.9
21.21111925,20.91991386,20.8051682,21.32758723,0.185297434,0.194727392,22.04
22.75992773,22.37145009,22.1886608,22.70221211,0.182570659,0.197980068,23.69
24.69962177,24.16140109,23.9069314,24.57275792,0.253509307,0.275381119,25.73
26.98964082,26.32137207,26.00482381,26.7700063,0.319148183,0.347375828,27.88
29.01683804,28.32386378,28.01254939,28.85553976,0.375389759,0.404976065,29.87
31.20408367,30.40906531,30.04908153,30.9332244,0.431858638,0.467310691,31.51
32.91474798,32.06800771,31.68639254,32.58516468,0.470778276,0.509702576,32.78
34.06993833,33.22158264,32.85107882,33.79115806,0.502809823,0.541937092,33.59
34.9899416,34.09348667,33.69842468,34.638736,0.527073536,0.569222519,34
35.28707804,34.40766484,34.02874365,34.99781966,0.537487883,0.578529543,33.57
34.71283618,33.88139579,33.53043294,34.51105091,0.522244877,0.560283229,31.82
32.64930331,31.94618385,31.6627432,32.62900574,0.464820591,0.495070657,29.79
30.16024456,29.62717891,29.43744699,30.37196739,0.401920576,0.421882412,27.54
27.26254626,26.95522135,26.893299,27.74290982,0.33184683,0.338348862,25.75
25.18348464,24.99464612,24.99464612,25.74456163,0.286280461,0.286280461,24.44
23.93192013,23.76256012,23.76256012,24.43512259,0.25675092,0.25675092,23.44
22.98211155,22.82948202,22.82948202,23.43560442,0.231387402,0.231387402,22.61
22.20054103,22.06405466,22.06405466,22.60606933,0.206914257,0.206914257,21.92
21.55555459,21.43407274,21.43407274,21.91650145,0.184167301,0.184167301,21.35
21.02485532,20.91647372,20.91647372,21.34687874,0.164307238,0.164307238,20.71
20.4504707,20.3639609,20.3639609,20.70750864,0.131149448,0.131149448,21.02
20.72335127,20.62446832,20.62446832,21.01715229,0.149907221,0.149907221,20.33
20.08167343,19.99889787,19.99889787,20.32761618,0.125488308,0.125488308,19.31
19.1282781,19.0677041,19.0677041,19.30825557,0.091830596,0.091830596,19.45
19.92614883,19.6922081,19.5778958,19.88558041,0.098264583,0.107351166,22.56
23.36002068,22.91716042,22.71080057,23.2977041,0.213404442,0.230860938,25.27
26.51883407,25.84453835,25.52725088,26.32257425,0.325026174,0.352793634,27.55
28.76802487,28.03742864,27.70717623,28.58866641,0.389679768,0.420404616,29.59
30.81469366,30.03990347,29.69651525,30.61510838,0.43591948,0.469604471,31.3
32.65377386,31.81467267,31.44025444,32.36243026,0.473662613,0.511683147,32.86
34.31444408,33.4222578,33.02288276,33.94079944,0.507892101,0.549713048,34.18
35.65892917,34.73655212,34.32634924,35.24756482,0.537107471,0.581281193,35.19
37.08734433,36.03967943,35.55223737,36.40278766,0.568315195,0.620665329,35.87
38.6683051,37.37564356,36.72818991,37.3991239,0.602762171,0.669878391,36.17
38.56344223,37.3640376,36.78395569,37.54688018,0.60740586,0.669189524,35.88
37.83988027,36.74596942,36.23923884,37.11117933,0.601360745,0.656184281,34.43
35.05356617,34.31659541,34.04392088,35.1550113,0.547827218,0.578774806,30.12
29.72419276,29.35674464,29.28905695,30.3277162,0.412567041,0.420193205,27.77
27.06856823,26.83475758,26.83475758,27.76326645,0.35445853,0.35445853,26.09
25.46189038,25.25252045,25.25252045,26.08397032,0.317406231,0.317406231,24.9
24.32736537,24.1364871,24.1364871,24.89450287,0.28937274,0.289372739,23.99
23.46716779,23.29289034,23.29289034,23.98498096,0.264205799,0.264205798,23.25
22.77138484,22.6118464,22.6118464,23.24540544,0.241861346,0.241861346,22.49
22.0577507,21.91366756,21.91366756,22.48585054,0.218431021,0.21843102,21.84
21.45518424,21.32691228,21.32691228,21.8363059,0.194461163,0.194461163,21.74
21.35916431,21.23221903,21.23221903,21.73634411,0.192449894,0.192449894,20.89
20.56287301,20.45383064,20.45383064,20.8868597,0.16530897,0.16530897,19.9
19.6537674,19.57168983,19.57168983,19.89763628,0.12443015,0.12443015,20.32
20.77819922,20.51581328,20.39505227,20.77404066,0.12770025,0.137547883,23.1
24.02470792,23.54572047,23.3167077,23.90733668,0.218950828,0.238555626,25.4
26.50572878,25.8916007,25.60586753,26.35153623,0.304024168,0.329576231,27.46
28.78624484,28.04966335,27.70698577,28.53705362,0.371343682,0.403120855,29.29
30.54491684,29.78952799,29.44872222,30.31558046,0.4110693,0.444382398,30.92
32.54893952,31.66625031,31.25195257,32.09695773,0.452035893,0.493236049,32.31
34.19495418,33.22421542,32.75939918,33.56877219,0.483783138,0.530874109,33.32
35.40854317,34.37314135,33.86969505,34.63543448,0.504630255,0.556289898,33.99
37.09984845,35.79237839,35.10857669,35.67895153,0.532629159,0.599950183,34.13
37.53461489,36.15117423,35.41588803,35.92030009,0.537284497,0.60881499,33.59
36.28284271,35.1014816,34.49571021,35.12727499,0.507416603,0.568050908,32.25
34.03773849,33.12502015,32.68660695,33.44596509,0.45267206,0.497659017,30.26
31.03048465,30.43356797,30.18633773,31.00094216,0.376682634,0.402621737,26.99
26.81706942,26.54059197,26.4774356,27.20019499,0.282083991,0.28863578,25.23
24.77559968,24.62413285,24.62413285,25.22563792,0.229624738,0.229624738,23.83
23.45212877,23.32617164,23.32617164,23.82637259,0.190951856,0.190951856,22.73
22.41338912,22.30785212,22.30785212,22.72696068,0.159994814,0.159994814,21.85
21.58022604,21.49030134,21.49030134,21.8474103,0.136326449,0.136326449,21.1
20.86451991,20.78602651,20.78602651,21.09773951,0.118996531,0.118996531,20.42
20.20604697,20.13472925,20.13472925,20.41794617,0.108118139,0.108118139,19.87
19.67532146,19.61042858,19.61042858,19.86813119,0.098378049,0.098378049,19.6
19.40878303,19.345044,19.345044,19.59816442,0.096628795,0.096628795,19.3
19.11957648,19.05943527,19.05943527,19.29826804,0.091174478,0.091174478,19.18
18.99791152,18.93721532,18.93721532,19.17825205,0.092015842,0.092015841,19.39
19.76181834,19.53963833,19.43891487,19.7746228,0.110851166,0.118836842,20.02
21.04853629,20.63320009,20.41216011,20.84162228,0.134411802,0.151588948,21.27
22.29304053,21.83542675,21.60277424,22.11621625,0.17469618,0.193424889,23.08
24.39106902,23.79364173,23.49224974,24.12789934,0.237385819,0.26238451,25.18
28.72568825,27.44806769,26.72624845,27.37989549,0.334755874,0.389373864,26.79
32.05611823,30.25156821,29.20216517,29.6733521,0.400194604,0.474932198,28.69
31.59292156,30.42377727,29.79891219,30.48267802,0.412109378,0.466470479,30.09
31.75145732,30.88804767,30.47594155,31.28651704,0.423616853,0.463821721,31.01
33.41406079,32.33800027,31.790693,32.51653503,0.456928651,0.509098347,31.13
33.07749797,32.12220386,31.65535632,32.43380156,0.449531129,0.495465447,30.69
31.98239847,31.20958348,30.86028042,31.70263702,0.424957049,0.460428316,29.53
30.55734784,29.8808768,29.58535059,30.42283292,0.390617794,0.420334357,27.86
28.34904215,27.85144513,27.66017542,28.47483249,0.34054041,0.359675532,25.52
25.34014549,25.06179678,24.9987107,25.73649901,0.283966947,0.290176808,23.88
23.417624,23.26349862,23.26349862,23.87556134,0.233655122,0.233655122,22.63
22.23246506,22.09995337,22.09995337,22.6261838,0.200888621,0.200888621,21.73
21.37610666,21.25814216,21.25814216,21.72660275,0.178834966,0.178834966,21.03
20.70884771,20.60179691,20.60179691,21.02691706,0.162289742,0.162289742,20.44
20.14672848,20.04897127,20.04897127,20.43718471,0.148200594,0.148200594,19.99
19.72224445,19.63299256,19.63299256,19.98742966,0.135306466,0.135306466,19.53
19.28760356,19.20680471,19.20680471,19.5276731,0.1224916,0.1224916,19.21
18.98707109,18.91276142,18.91276142,19.20785998,0.112653963,0.112653963,18.91
18.70702729,18.63936969,18.63936969,18.90805156,0.102569381,0.102569381,18.68
18.49558099,18.43410796,18.43410796,18.67822967,0.093193536,0.093193536,18.9
19.34403451,19.10807498,18.99627156,19.32908467,0.106472155,0.115127057,19.98
20.84509546,20.46606904,20.27161085,20.70643904,0.138941529,0.154135785,21.81
23.11498195,22.55977481,22.27109825,22.83961898,0.198480669,0.221611786,23.87
25.32835838,24.68179298,24.35169227,24.99373028,0.250378482,0.278223851,25.9
27.1138179,26.48920278,26.18984704,26.88347119,0.291607371,0.318822291,27.84
29.11385808,28.43021401,28.10809258,28.84795309,0.337791176,0.368507123,29.44
30.75437735,30.02152208,29.68139574,30.45984455,0.379280398,0.412916572,30.71
31.90661712,31.17350318,30.84511351,31.6658618,0.410055581,0.443753776,31.49
32.7805018,32.0041053,31.65408892,32.48347752,0.432330476,0.468660876,31.67
32.99370935,32.20549871,31.84882922,32.67607365,0.436725646,0.473829529,31.16
32.34737829,31.60492074,31.27482166,32.10928933,0.422302568,0.456542678,30.06
30.98676127,30.33180356,30.05245316,30.89569539,0.394788154,0.42348619,28.49
28.91613123,28.41583395,28.22998502,29.07914624,0.35775338,0.376707032,25.87
25.65452987,25.36277146,25.29928016,26.0861256,0.303623179,0.309935609,24.34
23.79780239,23.6170698,23.6170698,24.33479506,0.273991826,0.273991826,23.37
22.85983317,22.68977752,22.68977752,23.36510255,0.257805526,0.257805525,22.6
22.12889333,21.97185772,21.97185772,22.59547751,0.238067036,0.238067036,21.88
21.45241306,21.30988404,21.30988404,21.8758953,0.216074961,0.216074961,21.33
20.93820049,20.80760062,20.80760062,21.32623885,0.197990296,0.197990296,20.91
20.55273329,20.43364434,20.43364434,20.90657036,0.180539644,0.180539644,20.47
20.14588536,20.0378471,20.0378471,20.46688861,0.163786721,0.163786721,20.04
19.75064663,19.65419547,19.65419547,20.03722232,0.146220609,0.146220609,19.61
19.35641925,19.2718923,19.2718923,19.60756573,0.128143429,0.128143429,19.21
18.99313649,18.92084862,18.92084862,19.20791821,0.109588901,0.109588901,19.38
19.77375042,19.54165326,19.43590949,19.78357091,0.114605527,0.122960398,21.13
21.95127055,21.5635547,21.37097788,21.83705519,0.158124487,0.173832865,23.18
24.03020006,23.5445916,23.32097703,23.96789739,0.241051683,0.26016676,25.24
26.31958807,25.70037054,25.41571644,26.19135501,0.313563447,0.338815641,27.24
28.11151771,27.48417532,27.21786242,28.09514772,0.371999585,0.39718511,29.05
30.19061464,29.43567997,29.10623966,30.04978778,0.433884836,0.465817038,30.36
31.65851558,30.82701103,30.46008009,31.42876504,0.473926988,0.510234031,31.31
32.47879092,31.65233955,31.29983623,32.31484499,0.501400984,0.537312563,31.89
33.1329546,32.26049797,31.88751617,32.93234995,0.529506375,0.567706557,32.05
33.03585519,32.20614648,31.87085572,32.9905982,0.546074402,0.580941885,31.71
32.57837547,31.77022976,31.45265172,32.61248724,0.549868669,0.582753379,30.77
31.26900729,30.57070703,30.32086861,31.50811723,0.525385043,0.55127863,29.09
29.12507091,28.59292941,28.43603528,29.5819299,0.469303996,0.485467303,26.95
26.57768213,26.2481569,26.18898314,27.14582735,0.370939567,0.377007479,24.88
24.27359509,24.07146007,24.07146007,24.87417868,0.306438061,0.306438061,23.38
22.86916782,22.69889038,22.69889038,23.37509616,0.258141753,0.258141753,22.37
21.92713454,21.77951267,21.77951267,22.36574863,0.223795747,0.223795747,21.62
21.22672057,21.09562738,21.09562738,21.61622464,0.198738158,0.198738158,21.05
20.69544436,20.57725911,20.57725911,21.04659639,0.179169642,0.179169642,20.57
20.24994445,20.14325923,20.14325923,20.56692758,0.161735515,0.161735515,20.11
19.82417183,19.72889573,19.72889573,20.10725616,0.144439204,0.144439204,19.65
19.4036796,19.32157276,19.32157276,19.64763543,0.124474519,0.124474519,19.22
19.01469741,18.94626318,18.94626318,19.2180292,0.103746756,0.103746756,18.89
18.72167988,18.66557314,18.66557314,18.88838422,0.085058196,0.085058196,19.16
19.39627558,19.23278877,19.162307,19.43090937,0.089627194,0.09525387,21.15
22.35065589,21.87280463,21.61679837,22.07904668,0.152963519,0.173454364,23.14
24.51865412,23.90267585,23.58923892,24.22591051,0.238844593,0.26478359,25.11
27.64485438,26.64547069,26.10606448,26.821948,0.323276377,0.366712729,27.12
31.15979084,29.68536331,28.85677962,29.4833724,0.406252097,0.470157002,28.96
34.49403926,32.54337958,31.42503032,31.84169008,0.487683079,0.570549983,30.18
34.27540836,32.70477121,31.84371374,32.44637275,0.506397962,0.57803903,30.57
33.00814371,31.8716648,31.30335932,32.1454731,0.499032669,0.55165385,30.4
33.73990581,32.3509544,31.61899776,32.36814557,0.519873051,0.583545995,30.32
32.36194943,31.31533655,30.81249755,31.74322015,0.504162511,0.551317809,29.77
31.39245896,30.45638892,30.02708135,31.02223967,0.493926102,0.534564373,28.81
29.49213762,28.81002451,28.54667017,29.62532668,0.465811755,0.491597658,27.34
27.44876512,26.9432364,26.78669867,27.85176184,0.426533688,0.441853139,25.36
25.03061698,24.71586412,24.65673374,25.56261091,0.347580264,0.353316351,23.77
23.18613349,22.99151127,22.99151127,23.76439503,0.295048601,0.295048601,22.45
21.95827941,21.79437251,21.79437251,22.44527962,0.24848398,0.24848398,21.49
21.07485107,20.93646805,20.93646805,21.4860147,0.209789592,0.209789592,20.76
20.4093469,20.29246249,20.29246249,20.75663385,0.177197551,0.177197551,20.32
